date,label
2018-07-10,"Negative: 0, Neutral: 0, Positive: 31"
2018-07-09,"Negative: 0, Neutral: 0, Positive: 23"
2018-07-08,"Negative: 0, Neutral: 0, Positive: 9"
2018-07-07,"Negative: 0, Neutral: 0, Positive: 19"
2018-07-06,"Negative: 0, Neutral: 0, Positive: 25"
2018-07-05,"Negative: 0, Neutral: 0, Positive: 21"
2018-07-04,"Negative: 0, Neutral: 0, Positive: 18"
2018-07-03,"Negative: 0, Neutral: 0, Positive: 21"
2018-07-02,"Negative: 0, Neutral: 0, Positive: 33"
2018-07-01,"Negative: 0, Neutral: 0, Positive: 17"
2018-06-30,"Negative: 0, Neutral: 0, Positive: 21"
2018-06-29,"Negative: 0, Neutral: 0, Positive: 42"
2018-06-28,"Negative: 0, Neutral: 0, Positive: 39"
2018-06-27,"Negative: 0, Neutral: 0, Positive: 71"
2018-06-26,"Negative: 0, Neutral: 0, Positive: 30"
2018-06-25,"Negative: 0, Neutral: 0, Positive: 31"
2018-06-24,"Negative: 0, Neutral: 0, Positive: 18"
2018-06-23,"Negative: 0, Neutral: 0, Positive: 19"
2018-06-22,"Negative: 1, Neutral: 0, Positive: 32"
2018-06-21,"Negative: 0, Neutral: 0, Positive: 26"
2018-06-20,"Negative: 0, Neutral: 0, Positive: 46"
2018-06-19,"Negative: 0, Neutral: 0, Positive: 24"
2018-06-18,"Negative: 0, Neutral: 0, Positive: 22"
2018-06-17,"Negative: 0, Neutral: 0, Positive: 14"
2018-06-16,"Negative: 0, Neutral: 0, Positive: 12"
2018-06-15,"Negative: 0, Neutral: 0, Positive: 37"
2018-06-14,"Negative: 0, Neutral: 0, Positive: 42"
2018-06-13,"Negative: 0, Neutral: 0, Positive: 52"
2018-06-12,"Negative: 0, Neutral: 0, Positive: 37"
2018-06-11,"Negative: 0, Neutral: 0, Positive: 38"
2018-06-10,"Negative: 0, Neutral: 0, Positive: 19"
2018-06-09,"Negative: 0, Neutral: 0, Positive: 19"
2018-06-08,"Negative: 0, Neutral: 0, Positive: 39"
2018-06-07,"Negative: 0, Neutral: 0, Positive: 64"
2018-06-06,"Negative: 0, Neutral: 0, Positive: 59"
2018-06-05,"Negative: 0, Neutral: 0, Positive: 40"
2018-06-04,"Negative: 0, Neutral: 0, Positive: 39"
2018-06-03,"Negative: 0, Neutral: 0, Positive: 20"
2018-06-02,"Negative: 1, Neutral: 0, Positive: 22"
2018-06-01,"Negative: 0, Neutral: 0, Positive: 38"
2018-05-31,"Negative: 0, Neutral: 0, Positive: 29"
2018-05-30,"Negative: 0, Neutral: 0, Positive: 42"
2018-05-29,"Negative: 0, Neutral: 0, Positive: 33"
2018-05-28,"Negative: 0, Neutral: 0, Positive: 12"
2018-05-27,"Negative: 0, Neutral: 0, Positive: 20"
2018-05-26,"Negative: 0, Neutral: 0, Positive: 16"
2018-05-25,"Negative: 0, Neutral: 0, Positive: 34"
2018-05-24,"Negative: 0, Neutral: 0, Positive: 30"
2018-05-23,"Negative: 0, Neutral: 0, Positive: 47"
2018-05-22,"Negative: 0, Neutral: 0, Positive: 29"
2018-05-21,"Negative: 0, Neutral: 0, Positive: 30"
2018-05-20,"Negative: 0, Neutral: 0, Positive: 18"
2018-05-19,"Negative: 0, Neutral: 0, Positive: 19"
2018-05-18,"Negative: 0, Neutral: 0, Positive: 46"
2018-05-17,"Negative: 0, Neutral: 0, Positive: 38"
2018-05-16,"Negative: 0, Neutral: 0, Positive: 37"
2018-05-15,"Negative: 0, Neutral: 0, Positive: 40"
2018-05-14,"Negative: 0, Neutral: 0, Positive: 41"
2018-05-13,"Negative: 0, Neutral: 0, Positive: 19"
2018-05-12,"Negative: 0, Neutral: 0, Positive: 28"
2018-05-11,"Negative: 0, Neutral: 0, Positive: 47"
2018-05-10,"Negative: 0, Neutral: 0, Positive: 41"
2018-05-09,"Negative: 0, Neutral: 0, Positive: 45"
2018-05-08,"Negative: 0, Neutral: 0, Positive: 37"
2018-05-07,"Negative: 0, Neutral: 0, Positive: 41"
2018-05-06,"Negative: 0, Neutral: 0, Positive: 19"
2018-05-05,"Negative: 0, Neutral: 0, Positive: 26"
2018-05-04,"Negative: 0, Neutral: 0, Positive: 33"
2018-05-03,"Negative: 0, Neutral: 0, Positive: 39"
2018-05-02,"Negative: 0, Neutral: 0, Positive: 36"
2018-05-01,"Negative: 0, Neutral: 0, Positive: 36"
2018-04-30,"Negative: 1, Neutral: 0, Positive: 35"
2018-04-29,"Negative: 0, Neutral: 0, Positive: 21"
2018-04-28,"Negative: 0, Neutral: 0, Positive: 21"
2018-04-27,"Negative: 0, Neutral: 0, Positive: 43"
2018-04-26,"Negative: 1, Neutral: 0, Positive: 54"
2018-04-25,"Negative: 1, Neutral: 0, Positive: 42"
2018-04-24,"Negative: 0, Neutral: 0, Positive: 53"
2018-04-23,"Negative: 0, Neutral: 0, Positive: 44"
2018-04-22,"Negative: 0, Neutral: 0, Positive: 44"
2018-04-21,"Negative: 0, Neutral: 0, Positive: 21"
2018-04-20,"Negative: 0, Neutral: 0, Positive: 42"
2018-04-19,"Negative: 0, Neutral: 0, Positive: 32"
2018-04-18,"Negative: 0, Neutral: 0, Positive: 55"
2018-04-17,"Negative: 0, Neutral: 0, Positive: 52"
2018-04-16,"Negative: 0, Neutral: 0, Positive: 44"
2018-04-15,"Negative: 0, Neutral: 0, Positive: 25"
2018-04-14,"Negative: 0, Neutral: 0, Positive: 23"
2018-04-13,"Negative: 0, Neutral: 0, Positive: 47"
2018-04-12,"Negative: 0, Neutral: 0, Positive: 48"
2018-04-11,"Negative: 0, Neutral: 0, Positive: 48"
2018-04-10,"Negative: 0, Neutral: 0, Positive: 71"
2018-04-09,"Negative: 0, Neutral: 0, Positive: 60"
2018-04-08,"Negative: 0, Neutral: 0, Positive: 36"
2018-04-07,"Negative: 0, Neutral: 0, Positive: 30"
2018-04-06,"Negative: 0, Neutral: 0, Positive: 51"
2018-04-05,"Negative: 0, Neutral: 0, Positive: 53"
2018-04-04,"Negative: 0, Neutral: 0, Positive: 37"
2018-04-03,"Negative: 0, Neutral: 0, Positive: 43"
2018-04-02,"Negative: 0, Neutral: 0, Positive: 38"
2018-04-01,"Negative: 0, Neutral: 0, Positive: 19"
2018-03-31,"Negative: 0, Neutral: 0, Positive: 36"
2018-03-30,"Negative: 0, Neutral: 0, Positive: 38"
2018-03-29,"Negative: 0, Neutral: 0, Positive: 63"
2018-03-28,"Negative: 0, Neutral: 0, Positive: 51"
2018-03-27,"Negative: 0, Neutral: 0, Positive: 46"
2018-03-26,"Negative: 0, Neutral: 0, Positive: 44"
2018-03-25,"Negative: 0, Neutral: 0, Positive: 26"
2018-03-24,"Negative: 0, Neutral: 0, Positive: 33"
2018-03-23,"Negative: 0, Neutral: 0, Positive: 34"
2018-03-22,"Negative: 0, Neutral: 0, Positive: 47"
2018-03-21,"Negative: 0, Neutral: 0, Positive: 50"
2018-03-20,"Negative: 0, Neutral: 0, Positive: 55"
2018-03-19,"Negative: 0, Neutral: 0, Positive: 26"
2018-03-18,"Negative: 0, Neutral: 0, Positive: 33"
2018-03-17,"Negative: 0, Neutral: 0, Positive: 28"
2018-03-16,"Negative: 1, Neutral: 0, Positive: 56"
2018-03-15,"Negative: 0, Neutral: 0, Positive: 63"
2018-03-14,"Negative: 0, Neutral: 0, Positive: 44"
2018-03-13,"Negative: 0, Neutral: 0, Positive: 49"
2018-03-12,"Negative: 1, Neutral: 0, Positive: 52"
2018-03-11,"Negative: 0, Neutral: 0, Positive: 27"
2018-03-10,"Negative: 0, Neutral: 0, Positive: 43"
2018-03-09,"Negative: 0, Neutral: 0, Positive: 46"
2018-03-08,"Negative: 0, Neutral: 0, Positive: 52"
2018-03-07,"Negative: 0, Neutral: 0, Positive: 58"
2018-03-06,"Negative: 0, Neutral: 0, Positive: 47"
2018-03-05,"Negative: 0, Neutral: 0, Positive: 40"
2018-03-04,"Negative: 0, Neutral: 0, Positive: 26"
2018-03-03,"Negative: 0, Neutral: 0, Positive: 30"
2018-03-02,"Negative: 0, Neutral: 0, Positive: 49"
2018-03-01,"Negative: 0, Neutral: 0, Positive: 47"
2018-02-28,"Negative: 0, Neutral: 0, Positive: 50"
2018-02-27,"Negative: 0, Neutral: 0, Positive: 45"
2018-02-26,"Negative: 0, Neutral: 0, Positive: 54"
2018-02-25,"Negative: 0, Neutral: 0, Positive: 38"
2018-02-24,"Negative: 0, Neutral: 0, Positive: 31"
2018-02-23,"Negative: 0, Neutral: 0, Positive: 50"
2018-02-22,"Negative: 0, Neutral: 0, Positive: 57"
2018-02-21,"Negative: 0, Neutral: 0, Positive: 59"
2018-02-20,"Negative: 0, Neutral: 0, Positive: 54"
2018-02-19,"Negative: 0, Neutral: 0, Positive: 37"
2018-02-18,"Negative: 0, Neutral: 0, Positive: 27"
2018-02-17,"Negative: 0, Neutral: 0, Positive: 20"
2018-02-16,"Negative: 0, Neutral: 0, Positive: 51"
2018-02-15,"Negative: 0, Neutral: 0, Positive: 63"
2018-02-14,"Negative: 0, Neutral: 0, Positive: 51"
2018-02-13,"Negative: 0, Neutral: 0, Positive: 46"
2018-02-12,"Negative: 0, Neutral: 0, Positive: 46"
2018-02-11,"Negative: 0, Neutral: 0, Positive: 28"
2018-02-10,"Negative: 0, Neutral: 0, Positive: 43"
2018-02-09,"Negative: 0, Neutral: 0, Positive: 70"
2018-02-08,"Negative: 0, Neutral: 0, Positive: 48"
2018-02-07,"Negative: 0, Neutral: 0, Positive: 101"
2018-02-06,"Negative: 0, Neutral: 0, Positive: 89"
2018-02-05,"Negative: 1, Neutral: 0, Positive: 86"
2018-02-04,"Negative: 0, Neutral: 0, Positive: 35"
2018-02-03,"Negative: 0, Neutral: 0, Positive: 46"
2018-02-02,"Negative: 0, Neutral: 0, Positive: 78"
2018-02-01,"Negative: 1, Neutral: 0, Positive: 90"
2018-01-31,"Negative: 0, Neutral: 0, Positive: 66"
2018-01-30,"Negative: 0, Neutral: 0, Positive: 68"
2018-01-29,"Negative: 0, Neutral: 0, Positive: 66"
2018-01-28,"Negative: 0, Neutral: 0, Positive: 35"
2018-01-27,"Negative: 0, Neutral: 0, Positive: 42"
2018-01-26,"Negative: 0, Neutral: 0, Positive: 68"
2018-01-25,"Negative: 0, Neutral: 0, Positive: 73"
2018-01-24,"Negative: 0, Neutral: 0, Positive: 76"
2018-01-23,"Negative: 0, Neutral: 0, Positive: 91"
2018-01-22,"Negative: 0, Neutral: 0, Positive: 54"
2018-01-21,"Negative: 0, Neutral: 0, Positive: 38"
2018-01-20,"Negative: 0, Neutral: 0, Positive: 35"
2018-01-19,"Negative: 0, Neutral: 0, Positive: 71"
2018-01-18,"Negative: 0, Neutral: 0, Positive: 82"
2018-01-17,"Negative: 0, Neutral: 0, Positive: 82"
2018-01-16,"Negative: 0, Neutral: 0, Positive: 78"
2018-01-15,"Negative: 0, Neutral: 0, Positive: 61"
2018-01-14,"Negative: 0, Neutral: 0, Positive: 42"
2018-01-13,"Negative: 0, Neutral: 0, Positive: 32"
2018-01-12,"Negative: 0, Neutral: 0, Positive: 65"
2018-01-11,"Negative: 0, Neutral: 0, Positive: 80"
2018-01-10,"Negative: 0, Neutral: 0, Positive: 83"
2018-01-09,"Negative: 0, Neutral: 0, Positive: 77"
2018-01-08,"Negative: 0, Neutral: 0, Positive: 57"
2018-01-07,"Negative: 0, Neutral: 0, Positive: 36"
2018-01-06,"Negative: 0, Neutral: 0, Positive: 47"
2018-01-05,"Negative: 0, Neutral: 0, Positive: 54"
2018-01-04,"Negative: 0, Neutral: 0, Positive: 52"
2018-01-03,"Negative: 0, Neutral: 0, Positive: 56"
2018-01-02,"Negative: 0, Neutral: 0, Positive: 47"
2018-01-01,"Negative: 0, Neutral: 0, Positive: 27"
