date,label
2018-07-10,"Negative: 0, Neutral: 33, Positive: 0"
2018-07-09,"Negative: 0, Neutral: 22, Positive: 0"
2018-07-08,"Negative: 0, Neutral: 10, Positive: 0"
2018-07-07,"Negative: 0, Neutral: 16, Positive: 0"
2018-07-06,"Negative: 0, Neutral: 28, Positive: 0"
2018-07-05,"Negative: 0, Neutral: 21, Positive: 0"
2018-07-04,"Negative: 0, Neutral: 17, Positive: 0"
2018-07-03,"Negative: 0, Neutral: 22, Positive: 0"
2018-07-02,"Negative: 0, Neutral: 32, Positive: 0"
2018-07-01,"Negative: 0, Neutral: 17, Positive: 0"
2018-06-30,"Negative: 0, Neutral: 21, Positive: 0"
2018-06-29,"Negative: 0, Neutral: 42, Positive: 0"
2018-06-28,"Negative: 0, Neutral: 37, Positive: 0"
2018-06-27,"Negative: 0, Neutral: 74, Positive: 0"
2018-06-26,"Negative: 0, Neutral: 30, Positive: 0"
2018-06-25,"Negative: 0, Neutral: 31, Positive: 0"
2018-06-24,"Negative: 0, Neutral: 17, Positive: 0"
2018-06-23,"Negative: 0, Neutral: 19, Positive: 1"
2018-06-22,"Negative: 0, Neutral: 30, Positive: 0"
2018-06-21,"Negative: 0, Neutral: 25, Positive: 0"
2018-06-20,"Negative: 0, Neutral: 49, Positive: 0"
2018-06-19,"Negative: 0, Neutral: 25, Positive: 0"
2018-06-18,"Negative: 0, Neutral: 22, Positive: 0"
2018-06-17,"Negative: 0, Neutral: 14, Positive: 0"
2018-06-16,"Negative: 0, Neutral: 11, Positive: 0"
2018-06-15,"Negative: 0, Neutral: 34, Positive: 1"
2018-06-14,"Negative: 0, Neutral: 42, Positive: 0"
2018-06-13,"Negative: 0, Neutral: 55, Positive: 0"
2018-06-12,"Negative: 0, Neutral: 36, Positive: 0"
2018-06-11,"Negative: 0, Neutral: 38, Positive: 0"
2018-06-10,"Negative: 0, Neutral: 19, Positive: 0"
2018-06-09,"Negative: 0, Neutral: 20, Positive: 0"
2018-06-08,"Negative: 0, Neutral: 39, Positive: 0"
2018-06-07,"Negative: 0, Neutral: 61, Positive: 0"
2018-06-06,"Negative: 0, Neutral: 60, Positive: 0"
2018-06-05,"Negative: 0, Neutral: 41, Positive: 0"
2018-06-04,"Negative: 0, Neutral: 39, Positive: 0"
2018-06-03,"Negative: 0, Neutral: 20, Positive: 1"
2018-06-02,"Negative: 0, Neutral: 23, Positive: 0"
2018-06-01,"Negative: 0, Neutral: 38, Positive: 0"
2018-05-31,"Negative: 0, Neutral: 29, Positive: 0"
2018-05-30,"Negative: 0, Neutral: 42, Positive: 0"
2018-05-29,"Negative: 0, Neutral: 32, Positive: 0"
2018-05-28,"Negative: 0, Neutral: 12, Positive: 0"
2018-05-27,"Negative: 0, Neutral: 20, Positive: 1"
2018-05-26,"Negative: 0, Neutral: 13, Positive: 0"
2018-05-25,"Negative: 0, Neutral: 36, Positive: 0"
2018-05-24,"Negative: 0, Neutral: 30, Positive: 0"
2018-05-23,"Negative: 0, Neutral: 46, Positive: 0"
2018-05-22,"Negative: 0, Neutral: 30, Positive: 0"
2018-05-21,"Negative: 0, Neutral: 31, Positive: 0"
2018-05-20,"Negative: 0, Neutral: 15, Positive: 0"
2018-05-19,"Negative: 0, Neutral: 20, Positive: 0"
2018-05-18,"Negative: 0, Neutral: 44, Positive: 0"
2018-05-17,"Negative: 0, Neutral: 40, Positive: 0"
2018-05-16,"Negative: 0, Neutral: 38, Positive: 0"
2018-05-15,"Negative: 0, Neutral: 40, Positive: 0"
2018-05-14,"Negative: 0, Neutral: 41, Positive: 1"
2018-05-13,"Negative: 0, Neutral: 19, Positive: 0"
2018-05-12,"Negative: 0, Neutral: 26, Positive: 0"
2018-05-11,"Negative: 0, Neutral: 44, Positive: 0"
2018-05-10,"Negative: 0, Neutral: 44, Positive: 0"
2018-05-09,"Negative: 0, Neutral: 46, Positive: 0"
2018-05-08,"Negative: 0, Neutral: 37, Positive: 0"
2018-05-07,"Negative: 0, Neutral: 42, Positive: 0"
2018-05-06,"Negative: 0, Neutral: 17, Positive: 0"
2018-05-05,"Negative: 0, Neutral: 28, Positive: 0"
2018-05-04,"Negative: 0, Neutral: 32, Positive: 1"
2018-05-03,"Negative: 0, Neutral: 38, Positive: 0"
2018-05-02,"Negative: 0, Neutral: 37, Positive: 0"
2018-05-01,"Negative: 0, Neutral: 36, Positive: 0"
2018-04-30,"Negative: 0, Neutral: 35, Positive: 0"
2018-04-29,"Negative: 0, Neutral: 22, Positive: 0"
2018-04-28,"Negative: 0, Neutral: 14, Positive: 0"
2018-04-27,"Negative: 0, Neutral: 44, Positive: 0"
2018-04-26,"Negative: 0, Neutral: 58, Positive: 0"
2018-04-25,"Negative: 0, Neutral: 44, Positive: 0"
2018-04-24,"Negative: 0, Neutral: 53, Positive: 0"
2018-04-23,"Negative: 0, Neutral: 46, Positive: 0"
2018-04-22,"Negative: 0, Neutral: 43, Positive: 1"
2018-04-21,"Negative: 0, Neutral: 20, Positive: 0"
2018-04-20,"Negative: 0, Neutral: 39, Positive: 0"
2018-04-19,"Negative: 0, Neutral: 35, Positive: 0"
2018-04-18,"Negative: 0, Neutral: 53, Positive: 0"
2018-04-17,"Negative: 0, Neutral: 53, Positive: 0"
2018-04-16,"Negative: 1, Neutral: 42, Positive: 0"
2018-04-15,"Negative: 0, Neutral: 27, Positive: 0"
2018-04-14,"Negative: 0, Neutral: 22, Positive: 0"
2018-04-13,"Negative: 0, Neutral: 45, Positive: 0"
2018-04-12,"Negative: 0, Neutral: 47, Positive: 0"
2018-04-11,"Negative: 0, Neutral: 51, Positive: 0"
2018-04-10,"Negative: 1, Neutral: 68, Positive: 1"
2018-04-09,"Negative: 0, Neutral: 62, Positive: 1"
2018-04-08,"Negative: 0, Neutral: 36, Positive: 0"
2018-04-07,"Negative: 0, Neutral: 29, Positive: 0"
2018-04-06,"Negative: 0, Neutral: 52, Positive: 0"
2018-04-05,"Negative: 0, Neutral: 53, Positive: 0"
2018-04-04,"Negative: 0, Neutral: 37, Positive: 0"
2018-04-03,"Negative: 0, Neutral: 40, Positive: 1"
2018-04-02,"Negative: 0, Neutral: 38, Positive: 0"
2018-04-01,"Negative: 0, Neutral: 21, Positive: 0"
2018-03-31,"Negative: 0, Neutral: 34, Positive: 0"
2018-03-30,"Negative: 0, Neutral: 39, Positive: 0"
2018-03-29,"Negative: 0, Neutral: 59, Positive: 0"
2018-03-28,"Negative: 0, Neutral: 55, Positive: 0"
2018-03-27,"Negative: 0, Neutral: 42, Positive: 0"
2018-03-26,"Negative: 0, Neutral: 49, Positive: 0"
2018-03-25,"Negative: 0, Neutral: 23, Positive: 0"
2018-03-24,"Negative: 0, Neutral: 35, Positive: 0"
2018-03-23,"Negative: 0, Neutral: 33, Positive: 0"
2018-03-22,"Negative: 0, Neutral: 46, Positive: 0"
2018-03-21,"Negative: 0, Neutral: 46, Positive: 0"
2018-03-20,"Negative: 0, Neutral: 58, Positive: 0"
2018-03-19,"Negative: 0, Neutral: 26, Positive: 0"
2018-03-18,"Negative: 0, Neutral: 37, Positive: 0"
2018-03-17,"Negative: 0, Neutral: 27, Positive: 0"
2018-03-16,"Negative: 0, Neutral: 55, Positive: 0"
2018-03-15,"Negative: 1, Neutral: 64, Positive: 0"
2018-03-14,"Negative: 0, Neutral: 45, Positive: 0"
2018-03-13,"Negative: 0, Neutral: 47, Positive: 1"
2018-03-12,"Negative: 0, Neutral: 48, Positive: 0"
2018-03-11,"Negative: 0, Neutral: 30, Positive: 0"
2018-03-10,"Negative: 0, Neutral: 45, Positive: 0"
2018-03-09,"Negative: 0, Neutral: 47, Positive: 0"
2018-03-08,"Negative: 0, Neutral: 52, Positive: 0"
2018-03-07,"Negative: 0, Neutral: 56, Positive: 0"
2018-03-06,"Negative: 0, Neutral: 47, Positive: 0"
2018-03-05,"Negative: 0, Neutral: 42, Positive: 0"
2018-03-04,"Negative: 0, Neutral: 26, Positive: 0"
2018-03-03,"Negative: 0, Neutral: 29, Positive: 0"
2018-03-02,"Negative: 0, Neutral: 48, Positive: 0"
2018-03-01,"Negative: 0, Neutral: 47, Positive: 0"
2018-02-28,"Negative: 0, Neutral: 47, Positive: 0"
2018-02-27,"Negative: 0, Neutral: 49, Positive: 0"
2018-02-26,"Negative: 0, Neutral: 54, Positive: 0"
2018-02-25,"Negative: 0, Neutral: 38, Positive: 0"
2018-02-24,"Negative: 0, Neutral: 28, Positive: 0"
2018-02-23,"Negative: 0, Neutral: 51, Positive: 0"
2018-02-22,"Negative: 0, Neutral: 59, Positive: 0"
2018-02-21,"Negative: 0, Neutral: 58, Positive: 0"
2018-02-20,"Negative: 0, Neutral: 54, Positive: 0"
2018-02-19,"Negative: 1, Neutral: 37, Positive: 0"
2018-02-18,"Negative: 0, Neutral: 28, Positive: 0"
2018-02-17,"Negative: 0, Neutral: 17, Positive: 0"
2018-02-16,"Negative: 0, Neutral: 53, Positive: 0"
2018-02-15,"Negative: 0, Neutral: 63, Positive: 0"
2018-02-14,"Negative: 0, Neutral: 52, Positive: 0"
2018-02-13,"Negative: 0, Neutral: 42, Positive: 0"
2018-02-12,"Negative: 0, Neutral: 50, Positive: 0"
2018-02-11,"Negative: 0, Neutral: 26, Positive: 0"
2018-02-10,"Negative: 0, Neutral: 42, Positive: 0"
2018-02-09,"Negative: 1, Neutral: 71, Positive: 0"
2018-02-08,"Negative: 0, Neutral: 49, Positive: 0"
2018-02-07,"Negative: 0, Neutral: 97, Positive: 0"
2018-02-06,"Negative: 1, Neutral: 89, Positive: 0"
2018-02-05,"Negative: 1, Neutral: 87, Positive: 0"
2018-02-04,"Negative: 0, Neutral: 36, Positive: 0"
2018-02-03,"Negative: 0, Neutral: 42, Positive: 1"
2018-02-02,"Negative: 0, Neutral: 78, Positive: 0"
2018-02-01,"Negative: 0, Neutral: 93, Positive: 0"
2018-01-31,"Negative: 0, Neutral: 66, Positive: 0"
2018-01-30,"Negative: 0, Neutral: 66, Positive: 0"
2018-01-29,"Negative: 0, Neutral: 67, Positive: 0"
2018-01-28,"Negative: 0, Neutral: 35, Positive: 0"
2018-01-27,"Negative: 0, Neutral: 44, Positive: 0"
2018-01-26,"Negative: 0, Neutral: 66, Positive: 0"
2018-01-25,"Negative: 0, Neutral: 72, Positive: 0"
2018-01-24,"Negative: 0, Neutral: 77, Positive: 0"
2018-01-23,"Negative: 0, Neutral: 89, Positive: 0"
2018-01-22,"Negative: 0, Neutral: 58, Positive: 0"
2018-01-21,"Negative: 0, Neutral: 38, Positive: 0"
2018-01-20,"Negative: 0, Neutral: 34, Positive: 0"
2018-01-19,"Negative: 0, Neutral: 65, Positive: 0"
2018-01-18,"Negative: 0, Neutral: 85, Positive: 0"
2018-01-17,"Negative: 0, Neutral: 85, Positive: 0"
2018-01-16,"Negative: 0, Neutral: 78, Positive: 0"
2018-01-15,"Negative: 0, Neutral: 60, Positive: 0"
2018-01-14,"Negative: 0, Neutral: 41, Positive: 1"
2018-01-13,"Negative: 0, Neutral: 31, Positive: 1"
2018-01-12,"Negative: 0, Neutral: 62, Positive: 0"
2018-01-11,"Negative: 0, Neutral: 80, Positive: 0"
2018-01-10,"Negative: 0, Neutral: 83, Positive: 0"
2018-01-09,"Negative: 0, Neutral: 79, Positive: 2"
2018-01-08,"Negative: 0, Neutral: 56, Positive: 2"
2018-01-07,"Negative: 0, Neutral: 36, Positive: 1"
2018-01-06,"Negative: 0, Neutral: 38, Positive: 2"
2018-01-05,"Negative: 0, Neutral: 58, Positive: 0"
2018-01-04,"Negative: 0, Neutral: 54, Positive: 0"
2018-01-03,"Negative: 0, Neutral: 52, Positive: 0"
2018-01-02,"Negative: 0, Neutral: 51, Positive: 0"
2018-01-01,"Negative: 0, Neutral: 28, Positive: 0"
